城市,房屋面积,楼层,月租
昆明,40,2,1600
昆明,49,3,1500
昆明,85,1,1600
昆明,79,2,2000
昆明,93,1,1700
昆明,39,2,1900
昆明,127,2,3300
昆明,91,3,1800
昆明,65,2,1600
昆明,38,1,1600
昆明,144,3,2500
昆明,59.4,2,1550
昆明,85,1,2000
昆明,119,2,6800
昆明,130,2,9000
昆明,106,2,2700
昆明,86,3,1800
昆明,62,2,1600
昆明,46,2,2400
昆明,19,1,700
昆明,127.93,3,2500
昆明,89.25,3,2300
昆明,128.3,3,3100
昆明,25.77,2,1200
昆明,144,2,1500
昆明,92.28,1,3900
昆明,127,1,1500
昆明,80,2,2200
昆明,166,3,3600
昆明,79,2,1350
昆明,152,3,5000
昆明,77,1,1500
昆明,70,2,2300
昆明,116,2,2000
昆明,120,2,4200
昆明,128.63,1,2500
昆明,115,2,3000
昆明,20,2,600
昆明,116,2,2200
昆明,68,2,2100
昆明,95,2,1950
昆明,115,2,2500
昆明,120,2,3100
昆明,95.07,1,2300
昆明,140,2,2700
昆明,42,2,2200
昆明,42,3,1800
昆明,136,2,7500
昆明,42,3,1800
昆明,337,3,15000
昆明,76,2,2300
昆明,40,1,1300
昆明,93,2,2900
昆明,31,3,1000
昆明,120.18,3,1300
昆明,141,2,3500
昆明,101,2,1900
昆明,89,2,2000
昆明,171,1,8500
昆明,77,2,2000
昆明,240,2,3200
昆明,86.4,2,3000
昆明,89,2,1900
昆明,122,2,2600
昆明,120,1,18000
昆明,115,2,2700
昆明,81,3,1500
昆明,73,2,2100
昆明,80.66,1,1900
昆明,116.42,2,3200
昆明,118,2,3700
昆明,102.69,1,1600
昆明,82.72,2,2500
昆明,90,2,2500
昆明,125,2,1800
昆明,90,1,1600
昆明,117,2,2800
昆明,125,2,3000
昆明,60,2,1600
昆明,70,3,1900
昆明,89,3,2300
昆明,38,2,1250
昆明,45,2,1250
昆明,127.46,3,3000
昆明,69,2,1700
昆明,75,3,2100
昆明,80,1,9600
昆明,38,2,1250
昆明,116,3,2200
昆明,99,1,2100
昆明,140,2,3800
昆明,102,3,2500
昆明,108,1,2800
昆明,116.48,2,1500
昆明,135,1,1600
昆明,42,2,1800
昆明,189,2,9999
昆明,180,2,8888
昆明,118,2,2800
昆明,61,2,2400
昆明,109.38,1,4375
昆明,88,2,3300
昆明,124.47,3,2500
昆明,91.62,1,1600
昆明,72,2,2800
昆明,115,1,2800
昆明,126,2,4000
昆明,135,3,2200
昆明,137,2,3000
昆明,60.79,1,3040
昆明,150,2,2300
昆明,44.88,1,2244
昆明,50,3,1300
昆明,75,2,1500
昆明,137,2,3300
昆明,89,2,2400
昆明,113,2,2900
昆明,89,2,2200
昆明,110,2,2100
昆明,89.12,2,2000
昆明,117.7,2,3000
昆明,15,2,750
昆明,88,3,2500
昆明,44,2,1100
昆明,49,2,1800
昆明,18,3,700
昆明,61,2,1700
昆明,126.11,2,1800
昆明,20,2,930
昆明,60,2,1600
昆明,25,2,980
昆明,20,3,700
昆明,236,1,12000
昆明,62,1,1400
昆明,18,1,690
昆明,18,1,650
昆明,21,3,750
昆明,83,1,1600
昆明,43,2,1700
昆明,89,3,2300
昆明,89,2,2500
昆明,127.46,3,3000
昆明,97,1,2500
昆明,18,3,650
昆明,104,3,3200
昆明,247,1,10833
昆明,19,3,900
昆明,18,3,550
昆明,100,3,1600
昆明,191.7,2,14000
昆明,19,1,630
昆明,88,2,1800
昆明,168.76,1,8900
昆明,41,1,1700
昆明,58,2,1900
昆明,117,3,1800
昆明,98,1,2600
昆明,45,1,6600
昆明,89,1,1800
昆明,49.9,2,1600
昆明,47,2,1500
昆明,68,2,1600
昆明,20,3,500
昆明,35,3,1400
昆明,48,2,1200
昆明,68,2,2000
昆明,171.55,3,9800
昆明,63.51,1,2800
昆明,98,2,2400
昆明,38,1,1200
昆明,122.32,3,3000
昆明,107,1,2100
昆明,30,3,700
昆明,164.98,2,3500
昆明,15,3,650
昆明,114,2,2200
昆明,99,1,3000
昆明,18,3,600
昆明,191.7,2,14000
昆明,19,1,630
昆明,135.29,3,2800
昆明,280,2,7900
昆明,89.15,3,1500
昆明,186,3,4500
昆明,20,3,750
昆明,16,3,750
昆明,99,3,2000
昆明,300,1,7000
昆明,122.32,3,3000
昆明,30,3,700
昆明,108,2,2200
昆明,20,3,600
昆明,168,1,2000
昆明,40,1,1800
昆明,136.27,1,3200
昆明,110,3,3200
昆明,140,2,7500
昆明,33,1,1500
昆明,83,3,2600
昆明,145.12,2,2600
昆明,41,3,1600
昆明,94.46,1,2300
昆明,135,3,2800
昆明,84,2,1800
昆明,144.4,2,2500
昆明,171.27,1,9000
昆明,179,3,12000
昆明,89,3,4500
昆明,51.4,1,1800
昆明,285,1,24000
昆明,58,2,1900
昆明,85,2,1500
昆明,78,2,2000
昆明,89,2,1900
昆明,77,2,2400
昆明,55,2,2000
昆明,50.1,2,1400
昆明,78,1,1700
昆明,101,1,1799
昆明,52,3,1600
昆明,131,2,6000
昆明,87,2,4500
昆明,47,2,1300
昆明,137,2,6000
昆明,20.51,2,1500
昆明,110,2,3000
昆明,44,3,900
昆明,115,2,2800
昆明,88,2,1800
昆明,231.71,1,800
昆明,132,2,2600
昆明,58,2,1900
昆明,120,2,2600
昆明,45,2,1250
昆明,119,2,3000
昆明,126,1,3100
昆明,94,3,2200
昆明,128,2,3600
昆明,124,3,1800
昆明,105,3,2600
昆明,70.83,3,2000
昆明,72,2,1500
昆明,89,2,2300
昆明,210,1,7500
昆明,52,2,900
昆明,52,3,1100
昆明,163,1,11666
昆明,126.25,2,3600
昆明,89,2,2200
昆明,206,1,9000
昆明,115,2,2700
昆明,101,2,3000
昆明,126,2,3200
昆明,304.28,1,6000
昆明,132,3,1900
昆明,135,2,2300
昆明,144,2,3300
昆明,75,2,1900
昆明,109,1,2500
昆明,128,2,3500
昆明,600,1,31666
昆明,115,2,2900
昆明,117,2,2600
昆明,82,2,2200
昆明,41,2,1400
昆明,130,2,3000
昆明,128,1,5800
昆明,73,1,8000
昆明,60,1,2500
昆明,341,1,13800
昆明,81,2,1800
昆明,85,2,2000
昆明,133,3,3000
昆明,60,1,1600
昆明,43,1,1150
昆明,131.84,2,2500
昆明,98,2,2500
昆明,131,2,3400
昆明,68,2,1300
昆明,131,2,2000
昆明,132,2,2000
昆明,89,2,2300
昆明,79,3,1400
昆明,107,2,3000
昆明,143,1,7300
昆明,133,2,2100
昆明,102,1,2500
昆明,138,2,2600
昆明,32,2,250
昆明,126.25,2,3600
昆明,104,3,3500
昆明,89,2,2200
昆明,97,2,2200
昆明,115,2,2700
昆明,101,2,3000
昆明,121,2,2500
昆明,126,2,3200
昆明,71,3,2000
昆明,103,2,2200
昆明,77.48,1,2100
昆明,149,3,2900
昆明,920,3,46000
昆明,104.07,3,2600
昆明,115,3,2600
昆明,178.45,3,3400
昆明,920,3,46000
昆明,123,2,2500
昆明,124,2,3200
昆明,240,2,9000
昆明,93,3,1700
昆明,82.5,1,2800
昆明,116,2,3100
昆明,152,2,3750
昆明,40,2,1800
昆明,72,3,1800
昆明,130,2,2500
昆明,131,2,3750
昆明,106,2,1900
昆明,143,2,6100
昆明,58,2,1900
昆明,54,1,1600
昆明,127,2,3000
昆明,185,2,8300
昆明,126,1,1800
昆明,165,1,2500
昆明,127,2,2850
昆明,107,1,2200
昆明,189.13,2,8400
昆明,65,3,1400
昆明,41,2,1700
昆明,93,2,1600
昆明,114,2,2800
昆明,185,2,6500
昆明,62,1,2400
昆明,136.09,1,5600
昆明,60,2,1700
昆明,37,2,1800
昆明,145,2,5200
昆明,96.3,2,1600
昆明,127,2,1400
昆明,84,3,1600
昆明,93.23,2,2000
昆明,140,2,7500
昆明,56,1,25000
昆明,104,3,2500
昆明,140,1,4000
昆明,95,3,2300
昆明,140,2,6300
昆明,48,1,1500
昆明,124,2,5100
昆明,99,2,2300
昆明,105,2,2700
昆明,152.3,3,4500
昆明,70,3,1600
昆明,110,2,5000
昆明,143,2,3500
昆明,89.1,3,1600
昆明,40,1,2500
昆明,127.44,3,1900
昆明,67,3,3700
昆明,87,1,2000
昆明,89,2,3400
昆明,83,2,1300
昆明,153,2,6000
昆明,160,1,4000
昆明,217,2,11500
昆明,124.89,2,5600
昆明,137,1,2300
昆明,140,2,6800
昆明,128,2,2200
昆明,101,2,3400
昆明,68,2,3500
昆明,126.11,2,4600
昆明,55,1,1200
昆明,120,2,3800
昆明,145,2,3800
昆明,160,2,7300
昆明,179,2,8500
昆明,119.15,1,2200
昆明,179,2,9500
昆明,65,3,1100
昆明,1171.07,1,25000
昆明,42,2,1850
昆明,118,2,3000
昆明,180,2,5600
昆明,20,2,1500
昆明,130.23,2,3600
昆明,142,2,850
昆明,50,2,1500
昆明,112,2,2500
昆明,114,2,3000
昆明,62,3,1500
昆明,85,2,3500
昆明,105.43,3,2000
昆明,86,1,2000
昆明,21.08,1,2000
昆明,123,1,2000
昆明,92,2,2200
昆明,108,1,3600
昆明,65,2,2000
昆明,127.9,1,2000
昆明,76,2,1350
昆明,120,2,3300
昆明,58,1,1600
昆明,94,1,2000
昆明,111,3,1800
昆明,110,2,3400
昆明,89,3,2200
昆明,53,2,1700
昆明,104.8,3,4000
昆明,132,2,2900
昆明,110.8,2,2000
昆明,115,2,2000
昆明,50,2,1550
昆明,81,2,2000
昆明,137,2,7000
昆明,93,2,2100
昆明,85.7,2,1900
昆明,22,3,1000
昆明,70,2,2100
昆明,128,2,3000
昆明,24,2,950
昆明,12,3,550
昆明,45,1,1500
昆明,18,2,750
昆明,89,2,2300
昆明,93,1,1850
昆明,18,3,650
昆明,150,2,7500
昆明,10,3,550
昆明,12,3,450
昆明,120,1,9600
昆明,89,1,1800
昆明,46,2,1300
昆明,171,3,11000
昆明,94,3,1800
昆明,58,1,2000
昆明,80,2,2400
昆明,16,3,600
昆明,104,2,1500
昆明,16,3,550
昆明,139,1,2800
昆明,14,3,530
昆明,84,2,1700
昆明,20,1,650
昆明,104,2,3000
昆明,20,2,750
昆明,100,2,2300
昆明,144,2,3400
昆明,18,3,650
昆明,43,2,2500
昆明,10,3,550
昆明,58,2,1700
昆明,98.56,3,2200
昆明,20,2,450
昆明,151,3,5200
昆明,110,2,1500
昆明,140,1,2150
昆明,12,3,450
昆明,45,3,1300
昆明,16,3,600
昆明,37,1,3700
昆明,16,3,550
昆明,142.27,3,5000
昆明,60,1,1900
昆明,92,3,2700
昆明,93.77,3,2000
昆明,14,3,530
昆明,140,1,4000
昆明,56,1,1800
昆明,93,1,2300
昆明,20,1,650
昆明,97,2,2800
昆明,41.58,2,2000
昆明,20,2,750
昆明,43,2,1200
昆明,98,3,2100
昆明,80,3,2300
昆明,112.19,2,3800
昆明,69.28,2,1500
昆明,139,2,3500
昆明,98,3,2200
昆明,143.16,1,3600
昆明,83,1,2650
昆明,126,2,2200
昆明,170,3,2100
昆明,63,3,1500
昆明,49,1,1500
昆明,50,2,1600
昆明,128,2,3000
昆明,48,2,1200
昆明,85.62,2,2200
昆明,18,2,500
昆明,106.19,1,1600
昆明,173.34,2,5500
昆明,85.31,3,1500
昆明,52,1,2000
昆明,205.35,1,16000
昆明,111.09,1,5900
昆明,173.93,2,10000
昆明,17,3,450
昆明,27,2,1500
昆明,120,3,2200
昆明,97,2,1700
昆明,175.49,1,6200
昆明,63,3,1600
昆明,38,1,2500
昆明,125.78,3,3600
昆明,78,3,2200
昆明,125,2,4500
昆明,141,2,3400
昆明,126,2,3000
昆明,178,2,9000
昆明,90,3,2200
昆明,144,2,8000
昆明,180,2,8000
昆明,69,2,2250
昆明,89.3,1,1500
昆明,40.1,3,2000
昆明,226,2,11000
昆明,327,1,10000
昆明,68.22,2,1800
昆明,50,2,2600
昆明,89,1,1000
昆明,50,1,1700
昆明,123.17,2,3800
昆明,105,2,3200
昆明,92,3,2300
昆明,140,2,7300
昆明,115,2,3500
昆明,47.17,3,1200
昆明,134,3,2300
昆明,96,2,1700
昆明,88,2,3300
昆明,90,2,2800
昆明,119,1,2300
昆明,288,2,15000
昆明,101,1,2100
昆明,65,3,1200
昆明,77,3,1500
昆明,167,2,6400
昆明,128,3,2800
昆明,74,2,2300
昆明,37,3,1200
昆明,47.1,1,1300
昆明,130,1,2100
昆明,41,3,1200
昆明,172,2,8000
昆明,91,2,2900
昆明,49,1,1900
昆明,130,2,4300
昆明,93.23,2,2000
昆明,118.03,2,3300
昆明,131,2,2500
昆明,51,2,2500
昆明,73.89,3,2200
昆明,142,2,3000
昆明,27,3,1200
昆明,48,1,1200
昆明,140,2,2800
昆明,78,2,2200
昆明,260,1,15000
昆明,70,2,2000
昆明,99.6,2,3200
昆明,65,3,900
昆明,89,2,2300
昆明,45,3,1500
昆明,70,2,2000
昆明,16,2,700
昆明,71,3,1800
昆明,11,2,550
昆明,70,3,1600
昆明,18,1,600
昆明,20,3,720
昆明,172,2,3200
昆明,60,1,2000
昆明,18,3,680
昆明,16,2,550
昆明,57,3,1700
昆明,35,3,1300
昆明,84,3,1600
昆明,125,3,3200
昆明,87,3,2000
昆明,85,1,1700
昆明,20,2,750
昆明,16,1,550
昆明,100,2,1700
昆明,65,3,1500
昆明,106,2,2300
昆明,35.5,1,800
昆明,18,1,750
昆明,87,2,1700
昆明,85,3,1400
昆明,19,1,650
昆明,127,2,2200
昆明,16,3,600
昆明,37,1,1700
昆明,125,3,2600
昆明,88.39,1,2300
昆明,520,1,31000
昆明,123,2,2800
昆明,44.5,1,1000
昆明,75,2,2100
昆明,48,3,1550
昆明,20,2,255
昆明,88,3,2100
昆明,104,2,3200
昆明,117,2,2200
昆明,25,3,1000
昆明,186,3,3500
昆明,89,1,2400
昆明,191.7,2,13500
昆明,99.67,2,3200
昆明,50,2,1650
昆明,70,3,1600
昆明,240.57,2,14000
昆明,139,2,1800
昆明,86,1,2800
昆明,100,3,1500
昆明,90,1,2200
昆明,140,2,3000
昆明,29,3,1500
昆明,126.25,1,3500
昆明,119.95,3,3000
昆明,14,3,650
昆明,55,3,1500
昆明,25,2,950
昆明,20,2,900
昆明,89,3,1600
昆明,180,2,2080
昆明,25,3,800
昆明,79,3,2200
昆明,143,3,5000
昆明,60,2,2000
昆明,89,3,1600
昆明,53,2,1700
昆明,143.06,1,3600
昆明,98,2,2000
昆明,38,2,1500
昆明,133,1,3000
昆明,53.74,3,1600
昆明,12,3,300
昆明,80,3,1900
昆明,198.21,2,6000
昆明,13,2,600
昆明,48,2,1700
昆明,475,2,14250
昆明,105,2,3200
昆明,48,2,1700
昆明,42.4,2,1999
昆明,45,2,1600
昆明,60,2,2500
昆明,85,1,2200
昆明,74,3,2600
昆明,52,2,3859
昆明,87.84,1,2000
昆明,103,1,2100
昆明,40,2,1549
昆明,45,3,1000
昆明,138,3,2200
昆明,103,3,1700
昆明,16,3,550
昆明,20,3,800
昆明,30,3,1000
昆明,180,2,7000
昆明,40,3,1100
昆明,10,3,520
昆明,54,3,1100
昆明,25,2,900
昆明,98,3,1600
昆明,71,1,2000
昆明,115,2,1700
昆明,72,2,1600
昆明,74,3,2000
昆明,98,3,1600
昆明,180,2,1800
昆明,145,2,2300
昆明,26,2,880
昆明,73,3,2000
昆明,65,1,1500
昆明,117,3,1700
昆明,85.38,2,1700
昆明,112,1,900
昆明,117,3,2200
昆明,15,2,600
昆明,90,2,1700
昆明,85.45,2,2000
昆明,22,2,600
昆明,140,2,5500
昆明,131,1,6666
昆明,118,2,1800
昆明,159,2,6000
昆明,131,2,3400
昆明,109.52,2,1800
昆明,130,2,4300
昆明,240,2,4000
昆明,143,2,2600
昆明,89,2,2700
昆明,46,2,1500
昆明,146,3,2600
昆明,102,2,3000
昆明,51,2,2500
昆明,51,2,2600
昆明,125,3,2000
昆明,101,2,1700
昆明,50,1,1300
昆明,47,1,1700
昆明,140,2,2800
昆明,78,3,2400
昆明,62,3,2100
昆明,76,2,2200
昆明,115,2,3700
昆明,128,2,2500
昆明,106,1,2500
昆明,78,2,2200
昆明,88.5,2,1700
昆明,97,2,2200
昆明,108,3,2000
昆明,171.55,3,9000
昆明,43,3,1350
昆明,60,1,2000
昆明,42.54,2,1400
昆明,248.9,2,14500
昆明,115,3,3000
昆明,120,1,2500
昆明,198.21,2,6000
昆明,95,1,2200
昆明,131,1,2000
昆明,13,2,600
昆明,127,3,2500
昆明,180.43,2,11500
昆明,104,3,1900
昆明,42,2,1600
昆明,60,2,2150
昆明,220,3,10000
昆明,100,2,2600
昆明,128.63,3,4600
昆明,143,3,6500
昆明,211.43,3,4600
昆明,143,2,2600
昆明,55.95,3,1200
昆明,860,2,43000
昆明,30,1,2900
昆明,135,1,2500
昆明,41,1,1500
昆明,120,1,3400
昆明,65.83,3,1500
昆明,183,2,5688
昆明,125,2,1600
昆明,80,3,1600
昆明,12,3,450
昆明,80,1,800
昆明,89,1,2500
昆明,70,2,900
昆明,103,1,1900
昆明,71,2,1480
昆明,103,1,1000
昆明,176,1,1600
昆明,38,2,1300
昆明,138.85,3,1700
昆明,16,3,600
昆明,50,2,2000
昆明,16,3,550
昆明,14,3,530
昆明,59.08,3,1200
昆明,20,1,650
昆明,20,2,750
昆明,112,1,2000
昆明,145,1,1800
昆明,120,1,1600
昆明,180,3,2000
昆明,18,1,700
昆明,16,1,650
昆明,80.88,2,1800
昆明,130,2,800
昆明,89.74,3,1500
昆明,91,2,1800
昆明,16,2,550
昆明,65,2,1300
昆明,68,2,2200
昆明,100,2,1700
昆明,89,2,2100
昆明,159,2,1900
昆明,52,2,1450
昆明,120,2,1000
昆明,100,1,1200
昆明,85,2,2100
昆明,53,2,1700
昆明,42.25,2,2396
昆明,104,1,2500
昆明,42,2,1999
昆明,44,2,1600
昆明,45.51,2,2747
昆明,47,2,2797
昆明,90,3,1500
昆明,110,2,1600
昆明,33,2,1850
昆明,31,2,1900
昆明,113,2,1400
昆明,98,1,2000
昆明,80,1,1600
昆明,27,2,1800
昆明,25,2,1350
昆明,80,1,1600
昆明,113,1,1000
昆明,40,1,4000
昆明,68,1,800
昆明,132,2,1500
昆明,32,2,1150
昆明,106,2,1800
昆明,32.79,2,1399
昆明,79,3,2400
昆明,86.4,1,2000
昆明,50.9,2,2059
昆明,32.79,2,1349
昆明,58,1,1300
昆明,20,2,850
昆明,52,2,3859
昆明,118,2,1500
昆明,40,2,1549
昆明,90,2,3100
昆明,20,1,900
昆明,85,2,2300
昆明,40,3,1500
昆明,80,3,2100
昆明,42,1,1400
昆明,87,2,2000
昆明,42,2,1500
昆明,25,2,1350
昆明,20,2,1300
昆明,91.96,3,1700
昆明,62,3,1300
昆明,35,2,1800
昆明,54,3,1600
昆明,75,2,2800
昆明,82,2,2500
昆明,143,1,1000
昆明,97,1,2500
昆明,110,2,2500
昆明,75,3,1800
昆明,108,3,2200
昆明,62,2,1500
昆明,36,2,1500
昆明,91,1,1700
昆明,50,1,1200
昆明,304,1,11000
昆明,87.08,3,1400
昆明,88,2,2900
昆明,91,2,2600
昆明,46,3,1800
昆明,60,2,2200
昆明,122,2,2700
昆明,26,3,1300
昆明,65.89,1,2400
昆明,56,2,2300
昆明,87,3,2200
昆明,105,2,3100
昆明,60,2,2300
昆明,40,2,1600
昆明,111,1,4500
昆明,91,2,2600
昆明,105,2,2700
昆明,44,2,1300
昆明,25,2,1399
昆明,62,2,1689
昆明,223,2,6250
昆明,27,2,1900
昆明,104,2,2000
昆明,120,2,3600
昆明,90,2,1500
昆明,127,2,2000
昆明,87,2,2000
昆明,124,2,2800
昆明,81,2,1600
昆明,89,3,1300
昆明,103,2,2300
昆明,45,2,2800
昆明,97,1,2850
昆明,37,1,1000
昆明,87,2,2400
昆明,39.53,2,1500
昆明,142,3,2300
昆明,32,2,1380
昆明,38,2,1500
昆明,84,2,1731.5
昆明,84,2,1731.5
昆明,40,2,1899
昆明,28,2,1449
昆明,136.22,3,4800
昆明,20,1,600
昆明,300,1,19000
昆明,126,1,3000
昆明,144,1,2300
昆明,20,1,410
昆明,100.46,2,2500
昆明,10,2,410
昆明,39,3,1500
昆明,20,3,410
昆明,122.3,3,1500
昆明,30,2,650
昆明,10,2,450
昆明,55,3,1500
昆明,46,3,1500
昆明,76,1,1400
昆明,20,1,410
昆明,146,2,1600
昆明,27,2,800
昆明,58,3,1350
昆明,171,3,3000
昆明,15,2,450
昆明,10,3,430
昆明,20,3,410
昆明,41,3,1300
昆明,15,1,450
昆明,97.54,2,1200
昆明,32,2,1380
昆明,130,3,1900
昆明,145,1,1800
昆明,176,1,2300
昆明,84,2,1731.5
昆明,130,1,1600
昆明,40,2,1600
昆明,28,2,1449
昆明,40,2,1899
昆明,115,1,1600
昆明,84,2,1731.5
昆明,84,2,1731.5
昆明,126.65,1,2500
昆明,50,2,1598
昆明,143,2,6500
昆明,153,2,8300
昆明,100,1,2100
昆明,184,3,1200
昆明,47,2,1300
昆明,39,3,1100
昆明,137,2,7400
昆明,131,2,5300
昆明,184.96,3,1000
昆明,174,2,8400
昆明,184,1,1200
昆明,239,2,13200
昆明,171,2,7800
昆明,156,1,9000
昆明,48,1,1400
昆明,167,3,7000
昆明,108,3,1500
昆明,1167.46,1,35000
昆明,67,2,900
昆明,139.6,3,1900
昆明,145,3,2200
昆明,111,2,1800
昆明,125,3,1800
昆明,100,1,1500
昆明,100.75,3,800
昆明,128,1,1000
昆明,126,2,1000
昆明,42.81,3,1000
昆明,130,3,2300
昆明,118.11,2,3000
昆明,40,3,1000
昆明,61.83,3,1300
昆明,85,1,1600
昆明,37,2,2400
昆明,100,3,1600
昆明,110,3,2600
昆明,54,3,1600
昆明,130,2,2000
昆明,60,1,1300
昆明,118,2,2000
昆明,84,2,2000
昆明,33,1,1600
昆明,89.71,2,2500
昆明,105,3,2500
昆明,30,1,1600
昆明,33,1,1500
昆明,131,2,2200
昆明,97,2,2000
昆明,72.77,1,2200
昆明,52,3,1700
昆明,106,3,1700
昆明,47,3,1700
昆明,90,3,2400
昆明,80,2,1800
昆明,49.1,2,1100
昆明,83,1,1500
昆明,150,2,2500
昆明,135,3,1800
昆明,265,2,7000
昆明,81,3,2000
昆明,133,2,2500
昆明,61,2,1500
昆明,120,1,1800
昆明,48,2,1200
昆明,37,2,1600
昆明,83,2,2500
昆明,82,1,1700
昆明,111,3,2500
昆明,144,1,3000
昆明,138.1,2,2300
昆明,48,3,1200
昆明,134,3,3500
昆明,44.56,1,1450
昆明,77,2,1600
昆明,79,1,1750
昆明,115,1,1700
昆明,107,3,2200
昆明,112,3,1700
昆明,126,2,2800
昆明,60,1,1500
昆明,126,2,2700
昆明,212,2,4800
昆明,168,2,2200
昆明,75,2,1550
昆明,41.5,3,1800
昆明,56.6,3,2000
昆明,47.82,1,1800
昆明,55,3,1500
昆明,47.82,3,1800
昆明,147.8,1,12000
昆明,87,1,1900
昆明,258,1,15000
昆明,178.44,3,4800
昆明,45,2,1600
昆明,81.4,1,1800
昆明,327,1,21255
昆明,75.91,1,1800
昆明,136,3,2400
昆明,48,1,1600
昆明,70,1,1300
昆明,112,1,2300
昆明,30,2,800
昆明,42,2,1000
昆明,100,1,2400
昆明,71,2,1900
昆明,140,1,5600
昆明,137,2,7500
昆明,86,1,2000
昆明,113,3,2300
昆明,35.3,1,1300
昆明,154,3,3500
昆明,30,1,1500
昆明,72,1,1800
昆明,60,3,1600
昆明,60,2,1350
昆明,41,3,1400
昆明,98,2,1800
昆明,65,2,1350
昆明,89,2,2300
昆明,98,2,1800
昆明,127,3,2300
昆明,236,2,5500
昆明,58,2,1500
昆明,110,3,2500
昆明,98,2,2100
昆明,95,3,3500
昆明,245,1,17000
昆明,75,3,2400
昆明,50,3,1450
昆明,102,2,1200
昆明,131.84,2,2200
昆明,65,3,1500
昆明,65,2,2500
昆明,102,1,2400
昆明,80,3,1600
昆明,97,2,2300
昆明,48.3,2,1800
昆明,128,2,2600
昆明,184.5,3,9500
昆明,72,3,1500
昆明,39,2,1200
昆明,126,2,2300
昆明,97,3,2800
昆明,58.8,3,2100
昆明,130.1,1,2300
昆明,123,3,3000
昆明,112,3,2600
昆明,138,1,2200
昆明,75.65,3,1500
昆明,32,1,1000
昆明,120,1,3000
昆明,253,1,8900
昆明,1259.48,1,76618
昆明,76,2,2200
昆明,52,2,1100
昆明,51,2,1300
昆明,101,1,2500
昆明,127,1,3000
昆明,38,1,1400
昆明,130,3,1800
昆明,35,2,1700
昆明,141,3,2790
昆明,114,3,1700
昆明,90,3,2000
昆明,79,2,1500
昆明,128,3,3000
昆明,89,1,800
昆明,38,2,1400
昆明,90,2,1900
昆明,77,1,1700
昆明,189.22,1,6500
昆明,110.48,1,2800
昆明,58,3,1300
昆明,50,2,1600
昆明,72,2,1800
昆明,70,3,1600
昆明,50,3,1500
昆明,138,2,3300
昆明,220,1,15000
昆明,144,3,1800
昆明,130,2,4000
昆明,115,2,1500
昆明,149,3,5000
昆明,98,1,2000
昆明,40.59,2,1300
昆明,68.5,2,2300
昆明,104,3,10400
昆明,346.34,1,5300
昆明,22,3,900
昆明,116,2,2300
昆明,115,2,2400
昆明,50,2,2300
昆明,80,2,2000
昆明,25,3,900
昆明,55,2,2000
昆明,135,1,3300
昆明,134,3,4000
昆明,106.3,2,1000
昆明,145,2,3500
昆明,70,2,2100
昆明,62.64,3,1300
昆明,116,1,2100
昆明,30,1,1080
昆明,43,1,2000
昆明,87.21,3,1300
昆明,148,2,2000
昆明,50,2,1600
昆明,143,2,3500
昆明,90,2,1500
昆明,124,2,2500
昆明,258,1,14500
昆明,147,2,3000
昆明,19,2,750
昆明,100,3,4000
昆明,78,1,4500
昆明,20,3,600
昆明,96,2,1900
昆明,118,1,2800
昆明,68,2,3800
昆明,208,2,4200
昆明,143,3,3500
昆明,136,3,3000
昆明,42,2,1800
昆明,142.53,3,2500
昆明,135,1,3200
昆明,129,2,2500
昆明,84,3,2200
昆明,115,2,2300
昆明,286.12,1,10000
昆明,128,3,2500
昆明,113.92,1,2300
昆明,106,2,2600
昆明,102,3,1700
昆明,139.42,2,2800
昆明,97,2,950
昆明,112,2,2000
昆明,135,3,2100
昆明,150,3,1300
昆明,276,1,10000
昆明,52,3,3000
昆明,178,3,3300
昆明,136,1,1800
昆明,141,1,1100
昆明,90,1,3000
昆明,125,2,3000
昆明,136,3,2800
昆明,126,3,1700
昆明,43,2,1100
昆明,79,1,1500
昆明,59,2,1000
昆明,138,1,2500
昆明,93,1,1200
昆明,50,3,1150
昆明,118,2,2300
昆明,93,1,4000
昆明,98.5,1,3500
昆明,95,2,1800
昆明,140,3,3000
昆明,141,3,2500
昆明,115.63,1,2000
昆明,122,1,1600
昆明,125,2,3000
昆明,142.62,2,4000
昆明,117,1,3500
昆明,101.06,2,2700
昆明,34,3,1000
昆明,52,3,2500
昆明,144,3,2600
昆明,57,2,1700
昆明,123,1,2000
昆明,72.58,1,1800
昆明,107.92,3,2800
昆明,135,1,2500
昆明,41,2,1350
昆明,89,3,1800
昆明,92,3,2500
昆明,43,1,1300
昆明,49,2,1500
昆明,71,3,2400
昆明,98,2,1500
昆明,109,3,2500
昆明,133,1,3300
昆明,208,1,4500
昆明,39,2,1500
昆明,55.37,1,2600
昆明,89,3,1900
昆明,55,3,1500
昆明,114,3,1350
昆明,89,2,2000
昆明,102,1,2100
昆明,45,2,1400
昆明,96,3,1600
昆明,131,2,4586
昆明,17,2,600
昆明,320,1,16000
昆明,82,3,3200
昆明,89.98,1,2400
昆明,77,1,1400
昆明,82,2,1500
昆明,80.88,2,1800
昆明,130,2,800
昆明,89.74,3,1500
昆明,91,2,1800
昆明,33.73,2,1300
昆明,129,3,1600
昆明,75,2,1600
昆明,113,3,1200
昆明,116.6,2,2400
昆明,18,2,700
昆明,136.61,3,1000
昆明,116,1,1000
昆明,66,3,2000
昆明,121,1,1500
昆明,98,2,2650
昆明,46,2,1600
昆明,102,1,1000
